TOURNAMENT,TEAM_0_NAME,TEAM_0_HEROES,TEAM_0_SIDE,TEAM_0_WIN,TEAM_1_NAME,TEAM_1_HEROES,TEAM_1_SIDE,TEAM_1_WIN
DPC 2021 Season 2 - CIS Upper Division,EXTREMUM,"['Medusa', 'Puck', 'Pangolier', 'Lion', 'Undying']",dire,0,Winstrike,"['Wraith King', 'Void Spirit', 'Viper', 'Tusk', 'Snapfire']",radiant,1
ONE Esports Singapore Major 2021,Alliance,"['Troll Warlord', 'Dragon Knight', 'Timbersaw', 'Nyx Assassin', 'Jakiro']",dire,1,Quincy Crew,"['Juggernaut', 'Puck', 'Venomancer', 'Tusk', 'Enigma']",radiant,0
ONE Esports Singapore Major 2021,Alliance,"['Ursa', 'Queen of Pain', 'Tidehunter', 'Lion', 'Witch Doctor']",dire,0,Quincy Crew,"['Medusa', 'Void Spirit', 'Abaddon', 'Tusk', 'Phoenix']",radiant,1
i-League 2021,Elephant,"['Juggernaut', 'Puck', 'Legion Commander', 'Skywrath Mage', 'Treant Protector']",dire,0,Invictus Gaming,"['Ursa', 'Tiny', 'Mars', 'Phoenix', 'Grimstroke']",radiant,1
i-League 2021,Invictus Gaming,"['Ursa', 'Leshrac', 'Timbersaw', 'Clockwerk', 'Abaddon']",dire,1,Elephant,"['Spectre', 'Death Prophet', 'Mars', 'Rubick', 'Treant Protector']",radiant,0
DPC 2021 Season 1 - North America Upper Division,A-Team,"['Juggernaut', 'Night Stalker', 'Clockwerk', 'Shadow Shaman', 'Monkey King']",dire,0,Sadboys,"['Terrorblade', 'Invoker', 'Treant Protector', 'Snapfire', 'Nyx Assassin']",radiant,1
DPC 2021 Season 1 - North America Upper Division,A-Team,"['Slark', 'Void Spirit', 'Timbersaw', 'Rubick', 'Oracle']",dire,0,Sadboys,"['Monkey King', 'Storm Spirit', 'Tidehunter', 'Lion', 'Witch Doctor']",radiant,1
DPC 2021 Season 1 - Europe Upper Division,Nigma Galaxy,"['Razor', 'Dragon Knight', 'Venomancer', 'Lion', 'Earthshaker']",dire,1,OG,"['Ursa', 'Puck', 'Magnus', 'Keeper of the Light', 'Monkey King']",radiant,0
DPC 2021 Season 1 - Europe Upper Division,Nigma Galaxy,"['Anti-Mage', 'Dragon Knight', 'Death Prophet', 'Phoenix', 'Earthshaker']",dire,0,OG,"['Juggernaut', 'Puck', 'Dark Seer', 'Clockwerk', 'Enigma']",radiant,1
DPC 2021 Season 1 - Europe Upper Division,Nigma Galaxy,"['Medusa', 'Mars', 'Viper', 'Shadow Shaman', 'Clockwerk']",dire,0,OG,"['Riki', 'Puck', 'Enigma', 'Earth Spirit', ""Nature's Prophet""]",radiant,1
ONE Esports Singapore Major 2021,Team Aster,"['Terrorblade', 'Queen of Pain', 'Mars', 'Phoenix', 'Luna']",dire,0,Quincy Crew,"['Wraith King', 'Void Spirit', 'Death Prophet', 'Earth Spirit', 'Warlock']",radiant,1
ONE Esports Singapore Major 2021,Team Aster,"['Alchemist', 'Templar Assassin', 'Mars', 'Nyx Assassin', 'Phoenix']",dire,0,Quincy Crew,"['Phantom Lancer', 'Void Spirit', 'Beastmaster', 'Pangolier', 'Death Prophet']",radiant,1
WePlay AniMajor,PSG.LGD,"['Ursa', 'Magnus', 'Omniknight', 'Clockwerk', 'Enchantress']",dire,1,Evil Geniuses,"['Medusa', 'Batrider', 'Dragon Knight', 'Phoenix', 'Lina']",radiant,0
WePlay AniMajor,Evil Geniuses,"['Wraith King', 'Dragon Knight', 'Mars', 'Snapfire', 'Ancient Apparition']",dire,0,PSG.LGD,"['Lina', 'Dark Seer', 'Axe', 'Nyx Assassin', 'Phoenix']",radiant,1
The International 10,Evil Geniuses,"['Ursa', 'Puck', 'Lycan', 'Bane', 'Monkey King']",dire,0,Invictus Gaming,"['Lina', 'Mars', 'Magnus', 'Phoenix', 'Winter Wyvern']",radiant,1
The International 10,Invictus Gaming,"['Morphling', 'Templar Assassin', 'Mars', 'Phoenix', 'Disruptor']",dire,1,Evil Geniuses,"['Troll Warlord', 'Storm Spirit', 'Tidehunter', 'Oracle', 'Monkey King']",radiant,0
DPC 2021 Season 2 - Southeast Asia Upper Division,T1,"['Terrorblade', 'Dragon Knight', 'Centaur Warrunner', 'Elder Titan', 'Shadow Demon']",dire,0,TNC Predator,"['Bristleback', 'Beastmaster', 'Pangolier', 'Lion', 'Enchantress']",radiant,1
DPC 2021 Season 2 - Southeast Asia Upper Division,T1,"['Phantom Lancer', 'Timbersaw', 'Razor', 'Nyx Assassin', 'Lion']",dire,1,TNC Predator,"['Bristleback', 'Leshrac', 'Snapfire', 'Tiny', 'Rubick']",radiant,0
DPC 2021 Season 2 - Southeast Asia Upper Division,T1,"['Medusa', 'Storm Spirit', 'Timbersaw', 'Lion', 'Enchantress']",dire,1,TNC Predator,"['Bloodseeker', 'Outworld Devourer', 'Beastmaster', 'Mirana', 'Snapfire']",radiant,0
i-League 2021,PSG.LGD,"['Faceless Void', 'Puck', 'Doom', 'Nyx Assassin', 'Witch Doctor']",dire,1,Team MagMa,"['Terrorblade', 'Mars', 'Legion Commander', 'Skywrath Mage', 'Enchantress']",radiant,0
i-League 2021,Team MagMa,"['Gyrocopter', 'Puck', 'Viper', 'Io', 'Earth Spirit']",dire,0,PSG.LGD,"['Spectre', 'Tiny', 'Underlord', 'Snapfire', 'Enchantress']",radiant,1
The International 10,Quincy Crew,"['Monkey King', 'Kunkka', 'Magnus', 'Lion', 'Phoenix']",dire,0,OG,"['Luna', 'Void Spirit', ""Nature's Prophet"", 'Nyx Assassin', 'Elder Titan']",radiant,1
The International 10,OG,"['Templar Assassin', 'Bane', 'Dawnbreaker', 'Snapfire', 'Earthshaker']",dire,1,Quincy Crew,"['Medusa', 'Void Spirit', 'Mars', 'Winter Wyvern', 'Monkey King']",radiant,0
DPC 2021 Season 2 - China Upper Division,Royal Never Give Up,"['Wraith King', 'Timbersaw', 'Viper', 'Elder Titan', 'Snapfire']",dire,0,PSG.LGD,"['Faceless Void', 'Lina', 'Chaos Knight', 'Warlock', 'Leshrac']",radiant,1
DPC 2021 Season 2 - China Upper Division,PSG.LGD,"['Faceless Void', 'Death Prophet', 'Enchantress', 'Tiny', 'Snapfire']",dire,1,Royal Never Give Up,"['Anti-Mage', 'Puck', 'Timbersaw', 'Shadow Demon', 'Lion']",radiant,0
DPC 2021 Season 1 - North America Upper Division,A-Team,"['Morphling', 'Mars', 'Earthshaker', 'Riki', 'Grimstroke']",dire,0,Evil Geniuses,"['Alchemist', 'Storm Spirit', ""Nature's Prophet"", 'Nyx Assassin', 'Enchantress']",radiant,1
DPC 2021 Season 1 - North America Upper Division,A-Team,"['Juggernaut', 'Lina', 'Sand King', 'Undying', 'Batrider']",dire,0,Evil Geniuses,"['Alchemist', 'Storm Spirit', 'Venomancer', 'Oracle', 'Pangolier']",radiant,1
The International 10,Team Aster,"['Juggernaut', 'Lina', 'Legion Commander', 'Lich', 'Monkey King']",dire,1,Thunder Predator,"['Lifestealer', 'Void Spirit', 'Mars', 'Phoenix', 'Disruptor']",radiant,0
The International 10,Thunder Predator,"['Phantom Assassin', 'Lina', 'Dark Seer', 'Bounty Hunter', 'Magnus']",dire,0,Team Aster,"['Slark', 'Leshrac', 'Mars', 'Weaver', 'Tidehunter']",radiant,1
DPC 2021 Season 2 - China Upper Division,Sparking Arrow Gaming,"['Lifestealer', 'Shadow Shaman', 'Underlord', 'Snapfire', 'Treant Protector']",dire,0,Team Aster,"['Troll Warlord', 'Puck', 'Legion Commander', 'Elder Titan', 'Grimstroke']",radiant,1
DPC 2021 Season 2 - China Upper Division,Team Aster,"['Spectre', 'Leshrac', 'Broodmother', 'Shadow Demon', 'Enchantress']",dire,1,Sparking Arrow Gaming,"['Luna', ""Nature's Prophet"", 'Legion Commander', 'Snapfire', 'Abaddon']",radiant,0
DPC 2021 Season 1 - CIS Upper Division,Team Empire,"['Naga Siren', 'Void Spirit', 'Axe', 'Shadow Shaman', 'Death Prophet']",dire,1,Team Unique,"['Wraith King', ""Nature's Prophet"", 'Sand King', 'Nyx Assassin', 'Ancient Apparition']",radiant,0
DPC 2021 Season 1 - CIS Upper Division,Team Unique,"['Medusa', 'Batrider', 'Lycan', 'Earthshaker', 'Crystal Maiden']",dire,1,Team Empire,"['Lifestealer', 'Queen of Pain', 'Enigma', 'Earth Spirit', 'Death Prophet']",radiant,0
DPC 2021 Season 1 - CIS Upper Division,Team Unique,"['Wraith King', 'Queen of Pain', 'Enigma', 'Earthshaker', 'Crystal Maiden']",dire,1,Team Empire,"['Bloodseeker', 'Storm Spirit', 'Death Prophet', 'Shadow Shaman', 'Bristleback']",radiant,0
DPC 2021 Season 1 - North America Upper Division,Evil Geniuses,"['Ursa', 'Void Spirit', 'Pangolier', 'Tusk', 'Enchantress']",dire,0,Sadboys,"['Troll Warlord', 'Batrider', 'Leshrac', 'Nyx Assassin', 'Witch Doctor']",radiant,1
DPC 2021 Season 1 - North America Upper Division,Sadboys,"['Juggernaut', 'Batrider', 'Broodmother', 'Rubick', 'Jakiro']",dire,0,Evil Geniuses,"['Phantom Assassin', 'Void Spirit', 'Outworld Devourer', 'Tusk', 'Enchantress']",radiant,1
DPC 2021 Season 1 - North America Upper Division,Sadboys,"['Juggernaut', 'Void Spirit', 'Enigma', 'Keeper of the Light', 'Ogre Magi']",dire,0,Evil Geniuses,"['Morphling', 'Windranger', 'Tidehunter', 'Storm Spirit', 'Witch Doctor']",radiant,1
DPC 2021 Season 2 - Southeast Asia Upper Division,Neon Esports,"['Wraith King', 'Invoker', 'Viper', 'Nyx Assassin', 'Ancient Apparition']",dire,1,Omega Esports,"['Chaos Knight', 'Bristleback', 'Faceless Void', 'Lion', 'Abaddon']",radiant,0
The International 10,Fnatic,"['Medusa', 'Kunkka', 'Night Stalker', 'Elder Titan', 'Weaver']",dire,0,Elephant,"['Dragon Knight', 'Lycan', 'Snapfire', 'Lion', 'Tiny']",radiant,1
The International 10,Elephant,"['Gyrocopter', 'Lina', 'Legion Commander', 'Hoodwink', 'Io']",dire,0,Fnatic,"['Razor', 'Storm Spirit', ""Nature's Prophet"", 'Tusk', 'Tidehunter']",radiant,1
SAPPHIRE OGA DOTA PIT CHINA SEASON 5,Team Aster,"['Terrorblade', 'Batrider', 'Leshrac', 'Phoenix', 'Oracle']",dire,0,Invictus Gaming,"['Clinkz', 'Lina', 'Tidehunter', 'Clockwerk', 'Winter Wyvern']",radiant,1
DPC 2021 Season 2 - South America Upper Division,beastcoast,"['Bloodseeker', 'Tusk', 'Underlord', 'Phoenix', 'Oracle']",dire,1,Hokori,"['Phantom Lancer', 'Void Spirit', 'Viper', 'Mirana', 'Witch Doctor']",radiant,0
DPC 2021 Season 2 - South America Upper Division,beastcoast,"['Sven', 'Puck', 'Magnus', 'Nyx Assassin', 'Grimstroke']",dire,1,Hokori,"['Terrorblade', 'Storm Spirit', 'Sand King', 'Mirana', 'Oracle']",radiant,0
i-League 2021,Team Aster,"['Ursa', 'Puck', 'Pangolier', 'Dark Willow', 'Enchantress']",dire,1,Royal Never Give Up,"['Phantom Lancer', 'Leshrac', 'Centaur Warrunner', 'Shadow Shaman', 'Mirana']",radiant,0
i-League 2021,Team Aster,"['Lifestealer', 'Death Prophet', 'Slardar', 'Snapfire', 'Treant Protector']",dire,0,Royal Never Give Up,"['Medusa', 'Leshrac', 'Enigma', 'Lion', 'Centaur Warrunner']",radiant,1
i-League 2021,Team Aster,"['Medusa', 'Lina', 'Chaos Knight', 'Dark Willow', 'Abaddon']",dire,1,Royal Never Give Up,"['Sven', 'Zeus', 'Necrophos', 'Lion', 'Enigma']",radiant,0
SAPPHIRE OGA DOTA PIT INVITATIONAL,Team Spirit,"['Monkey King', 'Ember Spirit', 'Magnus', 'Dark Willow', 'Bane']",dire,1,Tundra Esports,"['Faceless Void', 'Invoker', 'Lycan', 'Snapfire', 'Gyrocopter']",radiant,0
SAPPHIRE OGA DOTA PIT INVITATIONAL,Team Spirit,"['Sand King', 'Void Spirit', 'Magnus', 'Dark Willow', 'Bane']",dire,1,Tundra Esports,"['Slark', 'Ember Spirit', 'Lycan', 'Shadow Demon', 'Gyrocopter']",radiant,0
SAPPHIRE OGA DOTA PIT EU/CIS SEASON 5,Team Liquid,"['Terrorblade', 'Lina', 'Mars', 'Snapfire', 'Undying']",dire,0,OG,"['Luna', 'Batrider', 'Night Stalker', 'Lion', 'Io']",radiant,1
SAPPHIRE OGA DOTA PIT EU/CIS SEASON 5,OG,"['Razor', 'Batrider', 'Mars', 'Nyx Assassin', 'Jakiro']",dire,0,Team Liquid,"['Luna', 'Outworld Devourer', 'Spirit Breaker', 'Mirana', 'Bane']",radiant,1
SAPPHIRE OGA DOTA PIT EU/CIS SEASON 5,Team Liquid,"['Monkey King', 'Queen of Pain', 'Outworld Devourer', 'Io', 'Luna']",dire,0,OG,"['Clinkz', 'Ember Spirit', 'Razor', 'Nyx Assassin', 'Winter Wyvern']",radiant,1
WePlay AniMajor,Vici Gaming,"['Faceless Void', 'Templar Assassin', 'Doom', 'Earth Spirit', 'Ancient Apparition']",dire,1,Invictus Gaming,"['Drow Ranger', 'Dark Seer', 'Razor', 'Lion', 'Clockwerk']",radiant,0
WePlay AniMajor,Vici Gaming,"['Terrorblade', 'Puck', 'Mars', 'Dark Willow', 'Phoenix']",dire,1,Invictus Gaming,"['Ursa', 'Storm Spirit', 'Legion Commander', 'Lion', 'Warlock']",radiant,0
i-League 2021,Vici Gaming,"['Lifestealer', 'Leshrac', 'Timbersaw', 'Earth Spirit', 'Elder Titan']",dire,1,Team MagMa,"['Gyrocopter', 'Windranger', 'Mars', 'Io', 'Snapfire']",radiant,0
i-League 2021,Vici Gaming,"['Faceless Void', 'Lina', 'Centaur Warrunner', 'Phoenix', 'Treant Protector']",dire,1,Team MagMa,"['Wraith King', 'Magnus', 'Legion Commander', 'Skywrath Mage', 'Elder Titan']",radiant,0
DPC 2021 Season 1 - Southeast Asia Upper Division,496 Gaming,"['Juggernaut', 'Leshrac', 'Beastmaster', 'Bounty Hunter', 'Puck']",dire,0,Fnatic,"['Wraith King', 'Tidehunter', 'Clockwerk', 'Disruptor', 'Monkey King']",radiant,1
DPC 2021 Season 1 - Southeast Asia Upper Division,496 Gaming,"['Slark', 'Queen of Pain', 'Death Prophet', 'Tiny', 'Ancient Apparition']",dire,0,Fnatic,"['Nyx Assassin', 'Invoker', 'Pangolier', 'Elder Titan', 'Io']",radiant,1
ONE Esports Singapore Major 2021,T1,"['Alchemist', 'Rubick', 'Venomancer', 'Enchantress', 'Gyrocopter']",dire,0,PSG.LGD,"['Troll Warlord', 'Puck', 'Beastmaster', 'Elder Titan', 'Ancient Apparition']",radiant,1
ONE Esports Singapore Major 2021,PSG.LGD,"['Monkey King', 'Zeus', 'Alchemist', 'Clockwerk', 'Shadow Shaman']",dire,1,T1,"['Weaver', 'Puck', 'Enigma', 'Abaddon', 'Timbersaw']",radiant,0
DPC 2021 Season 2 - CIS Upper Division,Natus Vincere,"['Phantom Assassin', 'Windranger', 'Dark Seer', 'Nyx Assassin', 'Grimstroke']",dire,1,EXTREMUM,"['Ursa', 'Tiny', 'Mars', 'Snapfire', 'Death Prophet']",radiant,0
DPC 2021 Season 2 - CIS Upper Division,EXTREMUM,"['Wraith King', 'Void Spirit', 'Centaur Warrunner', 'Tusk', 'Snapfire']",dire,0,Natus Vincere,"['Phantom Assassin', 'Storm Spirit', 'Underlord', 'Nyx Assassin', 'Oracle']",radiant,1
ESL One Fall 2021,Thunder Predator,"['Terrorblade', 'Void Spirit', 'Mars', 'Dark Willow', 'Abaddon']",dire,0,Virtus.pro,"['Phantom Lancer', 'Lina', 'Viper', 'Phoenix', 'Magnus']",radiant,1
ESL One Fall 2021,Thunder Predator,"['Weaver', 'Storm Spirit', 'Mars', 'Ancient Apparition', 'Lina']",dire,0,Virtus.pro,"['Terrorblade', 'Ember Spirit', 'Beastmaster', 'Shadow Demon', 'Phoenix']",radiant,1
DPC 2021 Season 1 - Europe Upper Division,Nigma Galaxy,"['Razor', 'Void Spirit', 'Beastmaster', 'Nyx Assassin', 'Enchantress']",dire,1,Tundra Esports,"['Phantom Assassin', 'Puck', 'Dark Seer', 'Shadow Shaman', 'Pangolier']",radiant,0
DPC 2021 Season 1 - Europe Upper Division,Nigma Galaxy,"['Morphling', 'Ursa', 'Beastmaster', 'Nyx Assassin', 'Enchantress']",dire,1,Tundra Esports,"['Alchemist', 'Void Spirit', 'Troll Warlord', 'Shadow Shaman', 'Grimstroke']",radiant,0
ONE Esports Singapore Major 2021,PSG.LGD,"['Monkey King', 'Death Prophet', 'Sand King', 'Shadow Shaman', 'Phoenix']",dire,0,Invictus Gaming,"['Morphling', 'Mars', 'Lion', 'Mirana', 'Ancient Apparition']",radiant,1
ONE Esports Singapore Major 2021,Invictus Gaming,"['Juggernaut', 'Puck', ""Nature's Prophet"", 'Tusk', 'Gyrocopter']",dire,0,PSG.LGD,"['Alchemist', 'Mars', 'Elder Titan', 'Shadow Shaman', 'Troll Warlord']",radiant,1
ONE Esports Singapore Major 2021,PSG.LGD,"['Troll Warlord', 'Windranger', 'Viper', 'Clockwerk', 'Shadow Shaman']",dire,0,Invictus Gaming,"['Phantom Lancer', 'Puck', 'Timbersaw', 'Lion', 'Ancient Apparition']",radiant,1
The International 10,Fnatic,"['Terrorblade', 'Storm Spirit', ""Nature's Prophet"", 'Bane', 'Tidehunter']",dire,1,Team Secret,"['Sven', 'Pangolier', 'Dragon Knight', 'Io', 'Disruptor']",radiant,0
The International 10,Team Secret,"['Phantom Lancer', 'Invoker', 'Mars', 'Rubick', 'Elder Titan']",dire,0,Fnatic,"['Weaver', 'Ember Spirit', 'Tidehunter', 'Riki', 'Ogre Magi']",radiant,1
DPC 2021 Season 2 - Southeast Asia Upper Division,BOOM Esports,"['Phantom Lancer', 'Puck', 'Timbersaw', 'Mirana', 'Snapfire']",dire,1,Fnatic,"['Luna', 'Storm Spirit', 'Centaur Warrunner', 'Lion', 'Undying']",radiant,0
DPC 2021 Season 2 - Southeast Asia Upper Division,Fnatic,"['Gyrocopter', 'Batrider', 'Centaur Warrunner', 'Tusk', 'Io']",dire,1,BOOM Esports,"['Sven', 'Void Spirit', 'Visage', 'Grimstroke', 'Mars']",radiant,0
DPC 2021 Season 2 - Southeast Asia Upper Division,Fnatic,"['Medusa', 'Riki', 'Centaur Warrunner', 'Disruptor', 'Abaddon']",dire,1,BOOM Esports,"['Morphling', 'Pangolier', 'Sand King', 'Elder Titan', 'Mirana']",radiant,0
DPC 2021 Season 1 - North America Upper Division,A-Team,"['Phantom Assassin', 'Tidehunter', 'Lion', 'Witch Doctor', 'Monkey King']",dire,0,Black N Yellow,"['Juggernaut', 'Void Spirit', 'Enigma', 'Mirana', 'Death Prophet']",radiant,1
DPC 2021 Season 1 - CIS Upper Division,Natus Vincere,"['Morphling', 'Lycan', 'Enigma', 'Earth Spirit', 'Crystal Maiden']",dire,0,Team Spirit,"['Anti-Mage', 'Death Prophet', 'Sand King', 'Rubick', 'Oracle']",radiant,1
DPC 2021 Season 1 - CIS Upper Division,Team Spirit,"['Monkey King', 'Void Spirit', 'Death Prophet', 'Dark Willow', 'Oracle']",dire,0,Natus Vincere,"['Phantom Assassin', 'Queen of Pain', 'Enigma', 'Earthshaker', 'Crystal Maiden']",radiant,1
DPC 2021 Season 1 - CIS Upper Division,Natus Vincere,"['Bloodseeker', 'Kunkka', 'Void Spirit', 'Chen', 'Crystal Maiden']",dire,0,Team Spirit,"['Phantom Assassin', 'Puck', 'Tidehunter', 'Dark Willow', 'Grimstroke']",radiant,1
ESL One Fall 2021,Team Liquid,"['Templar Assassin', 'Void Spirit', 'Timbersaw', 'Nyx Assassin', 'Bane']",dire,0,PSG.LGD,"['Terrorblade', 'Pangolier', 'Sand King', 'Elder Titan', 'Keeper of the Light']",radiant,1
ESL One Fall 2021,PSG.LGD,"['Night Stalker', 'Leshrac', 'Slardar', 'Skywrath Mage', 'Treant Protector']",dire,1,Team Liquid,"['Sniper', 'Void Spirit', 'Pudge', 'Crystal Maiden', 'Pangolier']",radiant,0
DPC 2021 Season 1 - China Upper Division,PSG.LGD,"['Troll Warlord', 'Void Spirit', ""Nature's Prophet"", 'Tusk', 'Gyrocopter']",dire,1,Vici Gaming,"['Phantom Lancer', 'Queen of Pain', 'Pangolier', 'Earth Spirit', 'Grimstroke']",radiant,0
DPC 2021 Season 1 - China Upper Division,Vici Gaming,"['Morphling', 'Storm Spirit', 'Pangolier', 'Rubick', 'Phoenix']",dire,1,PSG.LGD,"['Anti-Mage', 'Ember Spirit', 'Mirana', 'Weaver', 'Gyrocopter']",radiant,0
DPC 2021 Season 1 - China Upper Division,PSG.LGD,"['Troll Warlord', 'Death Prophet', 'Beastmaster', 'Tusk', 'Grimstroke']",dire,1,Vici Gaming,"['Wraith King', 'Storm Spirit', 'Batrider', 'Phoenix', 'Shadow Shaman']",radiant,0
The International 10,Team Spirit,"['Terrorblade', 'Night Stalker', 'Snapfire', 'Tiny', 'Clockwerk']",dire,1,Quincy Crew,"['Troll Warlord', 'Ember Spirit', 'Lycan', 'Earthshaker', 'Winter Wyvern']",radiant,0
The International 10,Quincy Crew,"['Wraith King', 'Batrider', 'Magnus', 'Dark Willow', 'Elder Titan']",dire,0,Team Spirit,"['Ursa', 'Kunkka', 'Night Stalker', 'Lion', 'Io']",radiant,1
ONE Esports Singapore Major 2021,Team Aster,"['Troll Warlord', 'Storm Spirit', 'Timbersaw', 'Lion', 'Death Prophet']",dire,0,Thunder Predator,"['Anti-Mage', 'Windranger', 'Pangolier', 'Phoenix', 'Tusk']",radiant,1
ONE Esports Singapore Major 2021,Team Aster,"['Troll Warlord', 'Timbersaw', 'Death Prophet', 'Lion', 'Oracle']",dire,0,Thunder Predator,"['Juggernaut', 'Lina', 'Pangolier', 'Phoenix', 'Tusk']",radiant,1
WePlay AniMajor,AS Monaco Gambit,"['Troll Warlord', 'Tiny', 'Legion Commander', 'Snapfire', 'Nyx Assassin']",dire,0,Team Secret,"['Ursa', 'Puck', 'Broodmother', 'Rubick', 'Bane']",radiant,1
WePlay AniMajor,Team Secret,"['Medusa', 'Void Spirit', 'Timbersaw', 'Crystal Maiden', 'Windranger']",dire,0,AS Monaco Gambit,"['Morphling', 'Luna', 'Bloodseeker', 'Dark Willow', 'Treant Protector']",radiant,1
DPC 2021 Season 1 - China Upper Division,Team Aster,"['Weaver', 'Arc Warden', 'Treant Protector', 'Puck', 'Monkey King']",dire,0,Vici Gaming,"['Medusa', 'Void Spirit', 'Mars', 'Phoenix', 'Shadow Shaman']",radiant,1
DPC 2021 Season 1 - China Upper Division,Team Aster,"['Juggernaut', 'Puck', 'Enigma', 'Nyx Assassin', 'Death Prophet']",dire,0,Vici Gaming,"['Drow Ranger', 'Shadow Fiend', 'Tidehunter', 'Shadow Shaman', 'Witch Doctor']",radiant,1
ONE Esports Singapore Major 2021,Alliance,"['Monkey King', 'Ember Spirit', 'Abaddon', 'Lion', 'Alchemist']",dire,0,Thunder Predator,"['Ursa', 'Puck', 'Pangolier', 'Tusk', 'Phoenix']",radiant,1
ONE Esports Singapore Major 2021,Alliance,"['Wraith King', 'Tidehunter', 'Grimstroke', 'Lion', 'Chen']",dire,0,Thunder Predator,"['Anti-Mage', 'Void Spirit', 'Beastmaster', 'Ancient Apparition', 'Enigma']",radiant,1
DPC 2021 Season 1 - China Upper Division,Invictus Gaming,"['Monkey King', 'Lina', 'Mars', 'Shadow Shaman', 'Phoenix']",dire,0,Elephant,"['Wraith King', 'Outworld Devourer', 'Brewmaster', 'Puck', 'Bloodseeker']",radiant,1
DPC 2021 Season 1 - China Upper Division,Invictus Gaming,"['Morphling', 'Ember Spirit', 'Tidehunter', 'Keeper of the Light', 'Shadow Shaman']",dire,1,Elephant,"['Drow Ranger', 'Puck', 'Beastmaster', 'Bounty Hunter', 'Ogre Magi']",radiant,0
DPC 2021 Season 1 - China Upper Division,Invictus Gaming,"['Bristleback', 'Puck', 'Wraith King', 'Phoenix', 'Oracle']",dire,1,Elephant,"['Ember Spirit', 'Tidehunter', 'Night Stalker', 'Keeper of the Light', 'Rubick']",radiant,0
DPC 2021 Season 2 - CIS Upper Division,Team Unique,"['Anti-Mage', 'Storm Spirit', 'Centaur Warrunner', 'Warlock', 'Lina']",dire,0,PuckChamp,"['Spectre', 'Death Prophet', 'Sand King', 'Earth Spirit', 'Beastmaster']",radiant,1
DPC 2021 Season 2 - CIS Upper Division,Team Unique,"['Medusa', 'Lina', 'Centaur Warrunner', 'Nyx Assassin', 'Void Spirit']",dire,1,PuckChamp,"['Monkey King', 'Puck', 'Death Prophet', 'Snapfire', 'Earth Spirit']",radiant,0
DPC 2021 Season 2 - CIS Upper Division,Team Unique,"['Juggernaut', 'Doom', 'Centaur Warrunner', 'Rubick', 'Grimstroke']",dire,1,PuckChamp,"['Faceless Void', 'Puck', 'Sand King', 'Phoenix', 'Lion']",radiant,0
WePlay AniMajor,Evil Geniuses,"['Naga Siren', 'Puck', 'Tidehunter', 'Lion', 'Ancient Apparition']",dire,1,T1,"['Terrorblade', 'Dark Seer', 'Doom', 'Clockwerk', 'Winter Wyvern']",radiant,0
WePlay AniMajor,T1,"['Juggernaut', 'Leshrac', 'Doom', 'Nyx Assassin', 'Grimstroke']",dire,1,Evil Geniuses,"['Terrorblade', 'Tiny', 'Dragon Knight', 'Elder Titan', 'Skywrath Mage']",radiant,0
WePlay AniMajor,Evil Geniuses,"['Terrorblade', 'Puck', 'Sand King', 'Tusk', 'Phoenix']",dire,1,T1,"['Phantom Lancer', 'Dragon Knight', 'Elder Titan', 'Lion', 'Enchantress']",radiant,0
DPC 2021 Season 2 - Southeast Asia Upper Division,BOOM Esports,"['Templar Assassin', 'Visage', 'Beastmaster', 'Lion', 'Abaddon']",dire,0,Neon Esports,"['Medusa', 'Puck', 'Elder Titan', 'Nyx Assassin', 'Enchantress']",radiant,1
DPC 2021 Season 2 - Southeast Asia Upper Division,BOOM Esports,"['Morphling', 'Beastmaster', 'Doom', 'Earthshaker', 'Crystal Maiden']",dire,0,Neon Esports,"['Wraith King', 'Puck', 'Sand King', 'Mirana', 'Enchantress']",radiant,1
The International 10,Invictus Gaming,"['Slark', 'Ember Spirit', 'Earthshaker', 'Weaver', 'Silencer']",dire,0,OG,"['Templar Assassin', 'Void Spirit', 'Magnus', 'Elder Titan', 'Abaddon']",radiant,1
The International 10,OG,"['Luna', 'Lycan', 'Dragon Knight', 'Snapfire', 'Monkey King']",dire,0,Invictus Gaming,"['Sven', 'Lina', 'Mars', 'Nyx Assassin', 'Io']",radiant,1
WePlay AniMajor,Team Spirit,"['Wraith King', 'Mars', 'Underlord', 'Dark Willow', 'Ancient Apparition']",dire,0,TNC Predator,"['Ursa', 'Puck', 'Dragon Knight', 'Clockwerk', 'Snapfire']",radiant,1
